dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,selected_template_entropy,pca_n_components,pca_explained_variance_ratio_sum,direction_source,operator_source,cs_flow_train_mse_mean,cs_flow_train_cosine_mean,cs_flow_pred_target_cosine_mean,cs_flow_target_dist_mean,cs_flow_target_dist_std,cs_flow_velocity_norm_mean,cs_flow_velocity_norm_std,cs_flow_fallback_rate,cs_flow_target_effective_rank,cs_flow_target_pairwise_cosine_mean,cs_flow_velocity_effective_rank,cs_flow_velocity_pairwise_cosine_mean,unique_direction_ratio,generated_direction_pairwise_cosine_mean,effective_aug_multiplier,cs_flow_hidden_width,cs_flow_class_embedding_dim,cs_flow_hidden_layers,cs_flow_t_gen,cs_flow_k_same,cs_flow_epochs,cs_flow_batch_size,cs_flow_lr,cs_flow_weight_decay,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
atrialfibrillation,2,pca_cov_state,success,,0.32051282051282054,0.1623931623931624,-0.15811965811965814,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.5555555555555555,26,0,0,0.7692965170135722,,,,,,,,,,0.03315530354971116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,2,cs_flow_single_step,success,,0.3205128205128205,0.2222222222222222,-0.09829059829059827,120,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,1.0,30,0,0,5.308414175990038,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0001280773350058,0.0332458806022352,1.050651104367793,0.1124633920296197,0.1754549941942581,1.0337744315478616,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,1.0,0.0,0.0,0.0,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/atrialfibrillation/s2/candidate_audit/atrialfibrillation_s2_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1754549941942581,0.0,0.0,1.0337744315478616,0.0332458806022352,,,,,,1.0,0.1,0.100000001117587,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,2.241138102085805,2.241138102085805,-0.0219832035390131,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.0934693813323974,0.8892253637313843,-0.0219832035390131,2.241138102085805,1.750878726809883,2.241138102085805,1.750878726809883,0.0,1.5575557201837569,-0.0487086884241565,2.440037572720094,-0.0487086884241565,1.0,0.989820341784488,10.0,128.0,4.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,
atrialfibrillation,2,wdba_sameclass,success,,0.32051282051282054,0.2878787878787879,-0.03263403263403264,120,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,30,120,120,20.414140240987763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,6.750113428283223,,
atrialfibrillation,2,dba_sameclass,success,,0.32051282051282054,0.3333333333333333,0.012820512820512775,120,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.5555555555555555,30,120,120,17.216704312013462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
atrialfibrillation,3,csta_topk_uniform_top5,success,,0.1666666666666666,0.3722943722943723,0.2056277056277057,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,15,0,0,4.637348472024314,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282920427136,0.0323903005745582,1.0727612539847746,0.1144052453030838,0.1818866760609054,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.6609474332809178,0.25,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000010994191,0.7053551739904176,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.1000000010994191,0.1000000033527612,1.0,0.1,0.1,0.1818866760609054,0.0,0.0,0.8437962467856865,0.0323903005745582,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.7053551739904176,1.0,0.1000000010994191,0.1000000033527612,1.6609474332809178,0.25,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2480053213535128,0.2473399434098298,0.0043627584516276,,,,0.0,0.0,,,,0.0,1.6609474332809178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,csta_template_random_within_bank,success,,0.1666666666666666,0.3111111111111111,0.14444444444444451,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,15,0,0,4.628729218035005,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001281807173342,0.0323884499750345,1.0680412918087294,0.1086422954195441,0.1818866756991683,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.7481554572416758,0.25,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_csta_template_random_within_bank_candidate_audit.csv.gz,0.1000000007867714,0.4315064624427446,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.1000000007867714,0.1000000014901161,1.0,0.1,0.1,0.1818866756991683,0.0,0.0,0.8437962467856865,0.0323884499750345,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.4315064624427446,1.0,0.1000000007867714,0.1000000014901161,1.7481554572416758,0.25,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2480053213535128,0.2473399434098298,0.0043627584516276,,,,0.0,0.0,,,,0.0,1.7481554572416758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,random_cov_state,success,,0.16666666666666666,0.20000000000000004,0.03333333333333338,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,19,0,0,0.5781627129763365,,,,,,,,,,0.032393829334275696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,pca_cov_state,success,,0.16666666666666666,0.044444444444444446,-0.1222222222222222,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.5555555555555555,30,0,0,0.8997652840334922,,,,,,,,,,0.03237907480273593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.9999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,cs_flow_single_step,success,,0.1666666666666666,0.1179487179487179,-0.0487179487179487,120,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,0.5555555555555555,30,0,0,5.288716504932381,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0001311141350301,0.0325013923469642,1.0579670687238236,0.1150572468210111,0.1818866743665971,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,1.0,0.0,0.0,0.0,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1818866743665971,0.0,0.0,0.8437962467856865,0.0325013923469642,,,,,,1.0,0.1,0.1000000008071462,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,1.7217559190906797,1.7217559190906797,0.3808990903820853,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.1425888389348983,0.7199480533599854,0.3808990903820853,1.7217559190906793,1.3333062638370918,1.7217559190906793,1.3333062638370918,0.0,1.4698804319916805,-0.0750768144034139,2.428863977037909,-0.0750768144034139,1.0,0.8764926722438674,10.0,128.0,4.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,
atrialfibrillation,3,wdba_sameclass,success,,0.16666666666666666,0.3119047619047619,0.14523809523809525,120,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,14,120,120,17.650254200096242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.451071620633777,,
atrialfibrillation,3,dba_sameclass,success,,0.16666666666666666,0.19907407407407407,0.03240740740740741,120,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,1.0,18,120,120,16.19329841004219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
ering,1,csta_topk_uniform_top5,success,,0.5424850558740912,0.7580623914313596,0.21557733555726832,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.7777777777777778,30,0,0,5.024643289041705,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001813588700088,0.0013170723671426,1.100166125799536,0.1495433511972191,0.1423919299191502,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.0377128268608677,0.2083333333333333,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/ering/s1/candidate_audit/ering_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999993749267,0.5080745053208268,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.0999999993749267,0.1000000014901161,1.0,0.1,0.1,0.1423919299191502,0.0,0.0,1.0850636769840405,0.0013170723671426,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.5080745053208268,1.0,0.0999999993749267,0.1000000014901161,2.0377128268608677,0.2083333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.323908626804241,0.3384924606380963,0.0053674422524026,,,,0.0,0.0,,,,0.0,2.0377128268608677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,csta_template_random_within_bank,success,,0.5424850558740912,0.786776193731081,0.24429113785698975,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.7777777777777777,30,0,0,5.001362621085718,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812920463997,0.0013172368993349,1.096122959578915,0.1458867891527506,0.1423919307495387,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.081316838841246,0.2083333333333333,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/ering/s1/candidate_audit/ering_s1_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999998101153,0.36697706079949,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.0999999998101153,0.1000000014901161,1.0,0.1,0.1,0.1423919307495387,0.0,0.0,1.0850636769840405,0.0013172368993349,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.36697706079949,1.0,0.0999999998101153,0.1000000014901161,2.081316838841246,0.2083333333333333,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,10.0,24.0,False,1.0,1.0,1.0,0.0,0.323908626804241,0.3384924606380963,0.0053674422524026,,,,0.0,0.0,,,,0.0,2.081316838841246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,random_cov_state,success,,0.5424850558740912,0.807341689553242,0.2648566336791508,240,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.7777777777777777,27,0,0,0.8246670659864321,,,,,,,,,,0.001317261368891124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,pca_cov_state,success,,0.5424850558740912,0.8528930220106692,0.31040796613657795,240,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,27,0,0,0.7933910470455885,,,,,,,,,,0.0013174528043204024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.9999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,cs_flow_single_step,success,,0.5424850558740912,0.7055814021268708,0.16309634625277958,240,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,0.7777777777777777,30,0,0,5.294708795961924,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0001818123962634,0.0013198094407409,1.0960176934963692,0.1409199227959086,0.1423919308702184,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,1.0,0.0,0.0,0.0,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/ering/s1/candidate_audit/ering_s1_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1423919308702184,0.0,0.0,1.0850636769840405,0.0013198094407409,,,,,,1.0,0.1,0.1000000014280279,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,1.3500088203614031,1.3500088203614031,0.2178328034171762,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.0575167685747146,0.5748198628425598,0.2178328034171762,1.350008820361403,0.4644920824096264,1.350008820361403,0.4644920824096264,0.0,5.0986328058809365,-0.0289917088863603,5.794605479216676,-0.0289917088863603,1.0,0.9322924964745508,10.0,128.0,6.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,
ering,1,wdba_sameclass,success,,0.5424850558740912,0.6824783733543481,0.1399933174802569,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.7777777777777777,15,240,240,2.0717915730783716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10.99836809663957,,
ering,1,dba_sameclass,success,,0.5424850558740912,0.7927301429866159,0.2502450871125247,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.7777777777777777,26,240,240,1.1319572021020576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
ering,2,csta_topk_uniform_top5,success,,0.848105426301868,0.8671337553903701,0.01902832908850205,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,5.3874647449702024,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812194388137,0.0013015840543201,1.098069042572177,0.1429676655229652,0.1469376726516472,1.0484200830955133,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.003428294150429,0.2916666666666667,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/ering/s2/candidate_audit/ering_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999881427,0.54606562299,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.0999999999881427,0.1000000014901161,1.0,0.1,0.1,0.1469376726516472,0.0,0.0,1.0484200830955133,0.0013015840543201,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.54606562299,1.0,0.0999999999881427,0.1000000014901161,2.003428294150429,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.3222339555125668,0.3261402467539024,0.0143436075719679,,,,0.0,0.0,,,,0.0,2.003428294150429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,2,csta_template_random_within_bank,success,,0.848105426301868,0.810471207244083,-0.03763421905778508,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,15,0,0,4.981370188994333,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812615093744,0.0013015419377511,1.09848625016289,0.1448926451404629,0.1469376726949232,1.0484200830955133,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.081316838841246,0.2083333333333333,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/ering/s2/candidate_audit/ering_s2_csta_template_random_within_bank_candidate_audit.csv.gz,0.099999999876655,0.4364872323307182,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.099999999876655,0.1000000014901161,1.0,0.1,0.1,0.1469376726949232,0.0,0.0,1.0484200830955133,0.0013015419377511,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.4364872323307182,1.0,0.099999999876655,0.1000000014901161,2.081316838841246,0.2083333333333333,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,10.0,24.0,False,1.0,1.0,1.0,0.0,0.3222339555125668,0.3261402467539024,0.0143436075719679,,,,0.0,0.0,,,,0.0,2.081316838841246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,2,random_cov_state,success,,0.848105426301868,0.8771350496472868,0.02902962334541881,240,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,20,0,0,0.6385837240377441,,,,,,,,,,0.0013012439198476161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,2,pca_cov_state,success,,0.848105426301868,0.8701537940854668,0.022048367783598755,240,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,21,0,0,0.6809495829511434,,,,,,,,,,0.001301650145804759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.9999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,2,cs_flow_single_step,success,,0.848105426301868,0.8844188385780578,0.03631341227618978,240,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,1.0,21,0,0,5.242036054027267,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.000180179909685,0.0012995535913636,1.0936256693043291,0.1404421945331145,0.1469376727791832,1.048420083095513,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,1.0,0.0,0.0,0.0,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/ering/s2/candidate_audit/ering_s2_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1469376727791832,0.0,0.0,1.048420083095513,0.0012995535913636,,,,,,1.0,0.1,0.1000000014901161,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,1.374974453324799,1.374974453324799,0.3450895956200046,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.0575859509408474,0.5918976068496704,0.3450895956200046,1.3749744533247992,0.495883652213963,1.3749744533247992,0.495883652213963,0.0,4.872006493831036,-0.0339175862749337,5.750694876459523,-0.0339175862749337,1.0,0.9799146077672588,10.0,128.0,6.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,
ering,2,wdba_sameclass,success,,0.848105426301868,0.7820445837687217,-0.06606084253314637,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,30,240,240,2.4590387899661437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.326682745148547,,
